35.849,1967.0
35.85,2009.0
35.851,2115.0
35.852,2240.0
35.853,2241.0
35.854,2169.0
35.855,2012.0
35.856,1941.0
35.857,1960.0
35.858,2025.0
35.859,2126.0
35.86,2246.0
35.861,2229.0
35.862,2127.0
35.863,1977.0
35.864,1924.0
35.865,1954.0
35.866,2020.0
35.867,2125.0
35.868,2227.0
35.869,2210.0
35.87,2082.0
35.871,1959.0
35.872,1931.0
35.873,1949.0
35.874,2037.0
35.875,2143.0
35.876,2219.0
35.877,2185.0
35.878,2056.0
35.879,1946.0
35.88,1944.0
35.881,1978.0
35.882,2080.0
35.883,2184.0
35.884,2198.0
35.885,2140.0
35.886,1983.0
35.887,1898.0
35.888,1923.0
35.889,1997.0
35.89,2121.0
35.891,2201.0
35.892,2218.0
35.893,2150.0
35.894,1985.0
35.895,1916.0
35.896,1940.0
35.897,2009.0
35.898,2139.0
35.899,2206.0
35.9,2206.0
35.901,2121.0
35.902,1962.0
35.903,1927.0
35.904,1948.0
35.905,2036.0
35.906,2149.0
35.907,2192.0
35.908,2191.0
35.909,2085.0
35.91,1947.0
35.911,1931.0
35.912,1943.0
35.913,2024.0
35.914,2152.0
35.915,2185.0
35.916,2199.0
35.917,2070.0
35.918,1949.0
35.919,1957.0
35.92,1993.0
35.921,2101.0
35.922,2211.0
35.923,2190.0
35.924,2159.0
35.925,2026.0
35.926,1934.0
35.927,1965.0
35.928,2014.0
35.929,2128.0
35.93,2237.0
35.931,2201.0
35.932,2150.0
35.933,1990.0
35.934,1924.0
35.935,1964.0
35.936,2020.0
35.937,2133.0
35.938,2211.0
35.939,2165.0
35.94,2106.0
35.941,1978.0
35.942,1938.0
35.943,1976.0
35.944,2045.0
35.945,2170.0
35.946,2215.0
35.947,2164.0
35.948,2067.0
35.949,1936.0
35.95,1917.0
35.951,1957.0
35.952,2052.0
35.953,2176.0
35.954,2201.0
35.955,2130.0
35.956,2025.0
35.957,1931.0
35.958,1937.0
35.959,1980.0
35.96,2063.0
35.961,2183.0
35.962,2179.0
35.963,2075.0
35.964,1964.0
35.965,1892.0
35.966,1911.0
35.967,1966.0
35.968,2088.0
35.969,2187.0
35.97,2159.0
35.971,2048.0
35.972,1925.0
35.973,1858.0
35.974,1906.0
35.975,1972.0
35.976,2093.0
35.977,2174.0
35.978,2127.0
35.979,2016.0
35.98,1895.0
35.981,1867.0
35.982,1903.0
35.983,1976.0
35.984,2098.0
35.985,2158.0
35.986,2114.0
35.987,1957.0
35.988,1871.0
35.989,1871.0
35.99,1898.0
35.991,1999.0
35.992,2133.0
35.993,2163.0
35.994,2098.0
35.995,1941.0
35.996,1847.0
35.997,1862.0
35.998,1904.0
35.999,2014.0
36.0,2139.0
36.001,2142.0
36.002,2062.0
36.003,1882.0
36.004,1820.0
36.005,1851.0
36.006,1908.0
36.007,2032.0
36.008,2151.0
36.009,2118.0
36.01,2034.0
36.011,1845.0
36.012,1789.0
36.013,1821.0
36.014,1887.0
36.015,2023.0
36.016,2128.0
36.017,2104.0
36.018,2009.0
36.019,1828.0
36.02,1795.0
36.021,1834.0
36.022,1918.0
36.023,2071.0
36.024,2141.0
36.025,2104.0
36.026,1966.0
36.027,1787.0
36.028,1796.0
36.029,1880.0
36.03,1993.0
36.031,2136.0
36.032,2156.0
36.033,2094.0
36.034,1956.0
36.035,1821.0
36.036,1850.0
36.037,1913.0
36.038,2029.0
36.039,2161.0
36.04,2160.0
36.041,2098.0
36.042,1943.0
36.043,1836.0
36.044,1861.0
36.045,1934.0
36.046,2051.0
36.047,2173.0
36.048,2158.0
36.049,2073.0
36.05,1906.0
36.051,1812.0
36.052,1860.0
36.053,1933.0
36.054,2053.0
36.055,2158.0
36.056,2121.0
36.057,2015.0
36.058,1878.0
36.059,1818.0
36.06,1876.0
36.061,1995.0
36.062,2097.0
36.063,2126.0
36.064,2043.0
36.065,1830.0
36.066,1636.0
36.067,1554.0
36.068,1701.0
36.069,1993.0
36.07,2294.0
36.071,2427.0
36.072,2431.0
36.073,2335.0
36.074,2267.0
36.075,2278.0
36.076,2373.0
36.077,2520.0
36.078,2616.0
36.079,2549.0
36.08,2435.0
36.081,2232.0
36.082,2095.0
36.083,2027.0
36.084,2061.0
36.085,2141.0
36.086,2202.0
36.087,2119.0
36.088,2005.0
36.089,1812.0
36.09,1708.0
36.091,1705.0
36.092,1776.0
36.093,1925.0
36.094,2025.0
36.095,1999.0
36.096,1909.0
36.097,1746.0
36.098,1697.0
36.099,1723.0
36.1,1806.0
36.101,1957.0
36.102,2038.0
36.103,2018.0
36.104,1905.0
36.105,1744.0
36.106,1728.0
36.107,1756.0
36.108,1872.0
36.109,2035.0
36.11,2086.0
36.111,2047.0
36.112,1906.0
36.113,1775.0
36.114,1771.0
36.115,1811.0
36.116,1932.0
36.117,2090.0
36.118,2108.0
36.119,2054.0
36.12,1897.0
36.121,1794.0
36.122,1805.0
36.123,1839.0
36.124,1978.0
36.125,2110.0
36.126,2104.0
36.127,2029.0
36.128,1870.0
36.129,1785.0
36.13,1821.0
36.131,1846.0
36.132,1999.0
36.133,2118.0
36.134,2075.0
36.135,2002.0
36.136,1856.0
36.137,1803.0
36.138,1814.0
36.139,1885.0
36.14,2018.0
36.141,2114.0
36.142,2082.0
36.143,1955.0
36.144,1811.0
36.145,1769.0
36.146,1811.0
36.147,1920.0
36.148,2046.0
36.149,2133.0
36.15,2098.0
36.151,1964.0
36.152,1844.0
36.153,1835.0
36.154,1864.0
36.155,1953.0
36.156,2079.0
36.157,2118.0
36.158,2072.0
36.159,1927.0
36.16,1830.0
36.161,1841.0
36.162,1894.0
36.163,2020.0
36.164,2127.0
36.165,2148.0
36.166,2097.0
36.167,1947.0
36.168,1884.0
36.169,1912.0
36.17,1980.0
36.171,2103.0
36.172,2202.0
36.173,2200.0
36.174,2114.0
36.175,1971.0
36.176,1919.0
36.177,1960.0
36.178,2041.0
36.179,2167.0
36.18,2250.0
36.181,2241.0
36.182,2154.0
36.183,2005.0
36.184,1979.0
36.185,2005.0
36.186,2099.0
36.187,2227.0
36.188,2282.0
36.189,2262.0
36.19,2136.0
36.191,1996.0
36.192,1993.0
36.193,2026.0
36.194,2126.0
36.195,2233.0
36.196,2254.0
36.197,2227.0
36.198,2091.0
36.199,1983.0
36.2,1993.0
36.201,2030.0
36.202,2160.0
36.203,2263.0
36.204,2245.0
36.205,2195.0
36.206,2035.0
36.207,1951.0
36.208,1975.0
36.209,2038.0
36.21,2170.0
36.211,2260.0
36.212,2230.0
36.213,2169.0
36.214,2019.0
36.215,1954.0
36.216,1988.0
36.217,2052.0
36.218,2158.0
36.219,2218.0
36.22,2187.0
36.221,2111.0
36.222,1992.0
36.223,1960.0
36.224,2002.0
36.225,2079.0
36.226,2189.0
36.227,2229.0
36.228,2181.0
36.229,2079.0
36.23,1955.0
36.231,1952.0
36.232,2010.0
36.233,2084.0
36.234,2237.0
36.235,2234.0
36.236,2143.0
36.237,2045.0
36.238,1952.0
36.239,1956.0
36.24,2055.0
36.241,2154.0
36.242,2225.0
36.243,2201.0
36.244,2126.0
36.245,1988.0
36.246,1939.0
36.247,1943.0
36.248,2025.0
36.249,2158.0
36.25,2252.0
36.251,2230.0
36.252,2119.0
36.253,1993.0
36.254,1946.0
36.255,1981.0
36.256,2061.0
36.257,2180.0
36.258,2249.0
36.259,2199.0
36.26,2079.0
36.261,1984.0
36.262,1960.0
36.263,1999.0
36.264,2089.0
36.265,2224.0
36.266,2255.0
36.267,2197.0
36.268,2038.0
36.269,1946.0
36.27,1943.0
36.271,1974.0
36.272,2069.0
36.273,2197.0
36.274,2213.0
36.275,2139.0
36.276,1994.0
36.277,1916.0
36.278,1936.0
36.279,1986.0
36.28,2101.0
36.281,2208.0
36.282,2197.0
36.283,2120.0
36.284,1957.0
36.285,1899.0
36.286,1935.0
36.287,1994.0
36.288,2118.0
36.289,2221.0
36.29,2175.0
36.291,2076.0
36.292,1920.0
36.293,1891.0
36.294,1935.0
36.295,2003.0
36.296,2127.0
36.297,2211.0
36.298,2164.0
36.299,2037.0
36.3,1897.0
36.301,1886.0
36.302,1940.0
36.303,2042.0
36.304,2164.0
36.305,2209.0
36.306,2158.0
36.307,2010.0
36.308,1876.0
36.309,1890.0
36.31,1947.0
36.311,2039.0
36.312,2161.0
36.313,2183.0
36.314,2120.0
36.315,1966.0
36.316,1850.0
36.317,1898.0
36.318,1956.0
36.319,2081.0
36.32,2200.0
36.321,2182.0
36.322,2102.0
36.323,1942.0
36.324,1845.0
36.325,1899.0
36.326,1970.0
36.327,2081.0
36.328,2188.0
36.329,2171.0
36.33,2081.0
36.331,1915.0
36.332,1836.0
36.333,1893.0
36.334,1976.0
36.335,2101.0
36.336,2198.0
36.337,2159.0
36.338,2038.0
36.339,1896.0
36.34,1848.0
36.341,1899.0
36.342,1994.0
36.343,2114.0
36.344,2179.0
36.345,2131.0
36.346,1994.0
36.347,1862.0
36.348,1819.0
36.349,1882.0
36.35,1991.0
36.351,2131.0
36.352,2150.0
36.353,2102.0
36.354,1942.0
36.355,1816.0
36.356,1813.0
36.357,1892.0
36.358,2011.0
36.359,2139.0
36.36,2139.0
36.361,2056.0
36.362,1882.0
36.363,1790.0
36.364,1819.0
36.365,1918.0
36.366,2051.0
36.367,2156.0
36.368,2138.0
36.369,2046.0
36.37,1878.0
36.371,1814.0
36.372,1843.0
36.373,1944.0
36.374,2085.0
36.375,2178.0
36.376,2158.0
36.377,2042.0
36.378,1881.0
36.379,1825.0
36.38,1855.0
36.381,1973.0
36.382,2113.0
36.383,2192.0
36.384,2155.0
36.385,2013.0
36.386,1863.0
36.387,1839.0
36.388,1862.0
36.389,1981.0
36.39,2136.0
36.391,2168.0
36.392,2132.0
36.393,1980.0
36.394,1837.0
36.395,1841.0
36.396,1865.0
36.397,2033.0
36.398,2170.0
36.399,2166.0
36.4,2098.0
36.401,1932.0
36.402,1830.0
36.403,1853.0
36.404,1911.0
36.405,2081.0
36.406,2207.0
36.407,2178.0
36.408,2064.0
36.409,1843.0
36.41,1684.0
36.411,1659.0
36.412,1666.0
36.413,1876.0
36.414,2144.0
36.415,2272.0
36.416,2272.0
36.417,2176.0
36.418,2179.0
36.419,2274.0
36.42,2369.0
36.421,2584.0
36.422,2647.0
36.423,2595.0
36.424,2405.0
36.425,2195.0
36.426,2121.0
36.427,2108.0
36.428,2125.0
36.429,2257.0
36.43,2261.0
36.431,2175.0
36.432,1968.0
36.433,1809.0
36.434,1786.0
36.435,1797.0
36.436,1847.0
36.437,2003.0
36.438,2009.0
36.439,1951.0
36.44,1803.0
36.441,1709.0
36.442,1727.0
36.443,1793.0
36.444,1898.0
36.445,2029.0
36.446,2027.0
36.447,1957.0
36.448,1798.0
36.449,1723.0
36.45,1756.0
36.451,1830.0
36.452,1932.0
36.453,2064.0
36.454,2046.0
36.455,1946.0
36.456,1804.0
36.457,1762.0
36.458,1798.0
36.459,1882.0
36.46,1972.0
36.461,2068.0
36.462,2035.0
36.463,1905.0
36.464,1785.0
36.465,1771.0
36.466,1806.0
36.467,1889.0
36.468,1993.0
36.469,2048.0
36.47,2014.0
36.471,1874.0
36.472,1771.0
36.473,1772.0
36.474,1811.0
36.475,1915.0
36.476,1998.0
36.477,2041.0
36.478,2000.0
36.479,1842.0
36.48,1759.0
36.481,1776.0
36.482,1826.0
36.483,1942.0
36.484,2019.0
36.485,2040.0
36.486,1984.0
36.487,1823.0
36.488,1765.0
36.489,1785.0
36.49,1857.0
36.491,1977.0
36.492,2047.0
36.493,2032.0
36.494,1959.0
36.495,1822.0
36.496,1791.0
36.497,1817.0
36.498,1905.0
36.499,2028.0
36.5,2070.0
36.501,2069.0
36.502,1968.0
36.503,1839.0
36.504,1846.0
36.505,1887.0
36.506,1986.0
36.507,2112.0
36.508,2124.0
36.509,2104.0
36.51,2004.0
36.511,1894.0
36.512,1912.0
36.513,1967.0
36.514,2072.0
36.515,2199.0
36.516,2179.0
36.517,2147.0
36.518,2015.0
36.519,1933.0
36.52,1970.0
36.521,2029.0
36.522,2142.0
36.523,2255.0
36.524,2222.0
36.525,2173.0
36.526,2037.0
36.527,1968.0
36.528,2011.0
36.529,2072.0
36.53,2189.0
36.531,2273.0
36.532,2209.0
36.533,2130.0
36.534,2001.0
36.535,1954.0
36.536,1984.0
36.537,2072.0
36.538,2180.0
36.539,2247.0
36.54,2192.0
36.541,2085.0
36.542,1967.0
36.543,1947.0
36.544,1986.0
36.545,2085.0
36.546,2204.0
36.547,2234.0
36.548,2151.0
36.549,2034.0
36.55,1940.0
36.551,1947.0
36.552,2000.0
36.553,2115.0
36.554,2230.0
36.555,2232.0
36.556,2122.0
36.557,1987.0
36.558,1914.0
36.559,1942.0
36.56,2000.0
36.561,2120.0
36.562,2227.0
36.563,2211.0
36.564,2111.0
36.565,1984.0
36.566,1937.0
36.567,1986.0
36.568,2049.0
36.569,2162.0
36.57,2239.0
36.571,2205.0
36.572,2082.0
36.573,1954.0
36.574,1925.0
36.575,1958.0
36.576,2033.0
36.577,2157.0
36.578,2223.0
36.579,2191.0
36.58,2062.0
36.581,1942.0
36.582,1938.0
36.583,1973.0
36.584,2065.0
36.585,2196.0
36.586,2219.0
36.587,2171.0
36.588,2027.0
36.589,1922.0
36.59,1939.0
36.591,1995.0
36.592,2097.0
36.593,2212.0
36.594,2215.0
36.595,2161.0
36.596,2003.0
36.597,1925.0
36.598,1962.0
36.599,2010.0
36.6,2131.0
36.601,2243.0
36.602,2216.0
36.603,2120.0
36.604,1961.0
36.605,1909.0
36.606,1972.0
36.607,2046.0
36.608,2169.0
36.609,2275.0
36.61,2225.0
36.611,2134.0
36.612,1964.0
36.613,1920.0
36.614,1961.0
36.615,2046.0
36.616,2172.0
36.617,2265.0
36.618,2223.0
36.619,2099.0
36.62,1947.0
36.621,1919.0
36.622,1977.0
36.623,2078.0
36.624,2212.0
36.625,2259.0
36.626,2197.0
36.627,2056.0
36.628,1927.0
36.629,1931.0
36.63,1987.0
36.631,2089.0
36.632,2208.0
36.633,2218.0
36.634,2148.0
36.635,1986.0
36.636,1873.0
36.637,1907.0
36.638,2002.0
36.639,2131.0
36.64,2229.0
36.641,2216.0
36.642,2133.0
36.643,1964.0
36.644,1890.0
36.645,1902.0
36.646,1978.0
36.647,2107.0
36.648,2200.0
36.649,2180.0
36.65,2072.0
36.651,1928.0
36.652,1871.0
36.653,1896.0
36.654,2005.0
36.655,2138.0
36.656,2211.0
36.657,2189.0
36.658,2066.0
36.659,1917.0
36.66,1877.0
36.661,1913.0
36.662,2042.0
36.663,2180.0
36.664,2219.0
36.665,2176.0
36.666,2030.0
36.667,1908.0
36.668,1903.0
36.669,1942.0
36.67,2070.0
36.671,2212.0
36.672,2227.0
36.673,2176.0
36.674,2011.0
36.675,1908.0
36.676,1912.0
36.677,1956.0
36.678,2081.0
36.679,2200.0
36.68,2178.0
36.681,2101.0
36.682,1928.0
36.683,1837.0
36.684,1867.0
36.685,1919.0
36.686,2071.0
36.687,2177.0
36.688,2159.0
36.689,2069.0
36.69,1897.0
36.691,1845.0
36.692,1856.0
36.693,1927.0
36.694,2097.0
36.695,2183.0
36.696,2141.0
36.697,2009.0
36.698,1877.0
36.699,1846.0
36.7,1878.0
36.701,1955.0
36.702,2119.0
36.703,2178.0
36.704,2121.0
36.705,1992.0
36.706,1859.0
36.707,1841.0
36.708,1874.0
36.709,1965.0
36.71,2114.0
36.711,2132.0
36.712,2066.0
36.713,1926.0
36.714,1820.0
36.715,1837.0
36.716,1880.0
36.717,1986.0
36.718,2133.0
36.719,2140.0
36.72,2064.0
36.721,1891.0
36.722,1815.0
36.723,1846.0
36.724,1891.0
36.725,2002.0
36.726,2138.0
36.727,2128.0
36.728,2033.0
36.729,1888.0
36.73,1829.0
36.731,1883.0
36.732,1956.0
36.733,2094.0
36.734,2216.0
36.735,2209.0
36.736,2048.0
36.737,1814.0
36.738,1685.0
36.739,1704.0
36.74,1717.0
36.741,1928.0
36.742,2176.0
36.743,2280.0
36.744,2242.0
36.745,2133.0
36.746,2197.0
36.747,2290.0
36.748,2473.0
36.749,2620.0
36.75,2664.0
36.751,2596.0
36.752,2365.0
36.753,2208.0
36.754,2170.0
36.755,2173.0
36.756,2229.0
36.757,2290.0
36.758,2278.0
36.759,2182.0
36.76,1946.0
36.761,1812.0
36.762,1796.0
36.763,1824.0
36.764,1909.0
36.765,2015.0
36.766,2011.0
36.767,1933.0
36.768,1778.0
36.769,1725.0
36.77,1752.0
36.771,1832.0
36.772,1964.0
36.773,2044.0
36.774,2028.0
36.775,1936.0
36.776,1792.0
36.777,1748.0
36.778,1786.0
36.779,1878.0
36.78,2014.0
36.781,2049.0
36.782,2040.0
36.783,1919.0
36.784,1780.0
36.785,1787.0
36.786,1832.0
36.787,1940.0
36.788,2070.0
36.789,2074.0
36.79,2042.0
36.791,1901.0
36.792,1794.0
36.793,1820.0
36.794,1861.0
36.795,1983.0
36.796,2095.0
36.797,2068.0
36.798,2043.0
36.799,1894.0
36.8,1813.0
36.801,1839.0
36.802,1899.0
36.803,2035.0
36.804,2127.0
36.805,2093.0
36.806,2028.0
36.807,1877.0
36.808,1810.0
36.809,1855.0
36.81,1916.0
36.811,2041.0
36.812,2107.0
36.813,2059.0
36.814,1978.0
36.815,1831.0
36.816,1803.0
36.817,1832.0
36.818,1923.0
36.819,2058.0
36.82,2088.0
36.821,2035.0
36.822,1931.0
36.823,1808.0
36.824,1802.0
36.825,1853.0
36.826,1959.0
36.827,2092.0
36.828,2091.0
36.829,2026.0
36.83,1933.0
36.831,1835.0
36.832,1854.0
36.833,1920.0
36.834,2031.0
36.835,2135.0
36.836,2107.0
36.837,2001.0
36.838,1883.0
36.839,1826.0
36.84,1863.0
36.841,1927.0
36.842,2048.0
36.843,2154.0
36.844,2120.0
36.845,2000.0
36.846,1883.0
36.847,1831.0
36.848,1866.0
36.849,1948.0
36.85,2085.0
36.851,2171.0
36.852,2131.0
36.853,2013.0
36.854,1899.0
36.855,1881.0
36.856,1923.0
36.857,2019.0
36.858,2155.0
36.859,2198.0
36.86,2165.0
36.861,2017.0
36.862,1913.0
36.863,1913.0
36.864,1953.0
36.865,2064.0
36.866,2206.0
36.867,2214.0
36.868,2147.0
36.869,1973.0
36.87,1915.0
36.871,1946.0
36.872,1999.0
36.873,2126.0
36.874,2255.0
36.875,2233.0
36.876,2159.0
36.877,1971.0
36.878,1920.0
36.879,1971.0
36.88,2026.0
36.881,2151.0
36.882,2256.0
36.883,2224.0
36.884,2123.0
36.885,1949.0
36.886,1919.0
36.887,1964.0
36.888,2046.0
36.889,2183.0
36.89,2254.0
36.891,2205.0
36.892,2098.0
36.893,1924.0
36.894,1936.0
36.895,1988.0
36.896,2070.0
36.897,2217.0
36.898,2253.0
36.899,2196.0
36.9,2065.0
36.901,1910.0
36.902,1936.0
36.903,1990.0
36.904,2095.0
36.905,2234.0
36.906,2240.0
36.907,2176.0
36.908,2026.0
36.909,1891.0
36.91,1918.0
36.911,1988.0
36.912,2120.0
36.913,2253.0
36.914,2235.0
36.915,2167.0
36.916,2000.0
36.917,1881.0
36.918,1933.0
36.919,2003.0
36.92,2132.0
36.921,2257.0
36.922,2216.0
36.923,2142.0
36.924,1986.0
36.925,1912.0
36.926,1962.0
36.927,2048.0
36.928,2172.0
36.929,2257.0
36.93,2201.0
36.931,2094.0
36.932,1933.0
36.933,1880.0
36.934,1934.0
36.935,2038.0
36.936,2181.0
36.937,2233.0
36.938,2174.0
36.939,2053.0
36.94,1898.0
36.941,1862.0
36.942,1921.0
36.943,2055.0
36.944,2184.0
36.945,2190.0
36.946,2145.0
36.947,2000.0
36.948,1879.0
36.949,1857.0
36.95,1916.0
36.951,2053.0
36.952,2187.0
36.953,2195.0
36.954,2128.0
36.955,1954.0
36.956,1860.0
36.957,1859.0
36.958,1937.0
36.959,2091.0
36.96,2201.0
36.961,2154.0
36.962,2100.0
36.963,1922.0
36.964,1844.0
36.965,1858.0
36.966,1954.0
36.967,2115.0
36.968,2194.0
36.969,2169.0
36.97,2067.0
36.971,1901.0
36.972,1850.0
36.973,1867.0
36.974,1971.0
36.975,2137.0
36.976,2175.0
36.977,2140.0
36.978,2034.0
36.979,1890.0
36.98,1874.0
36.981,1888.0
36.982,1999.0
36.983,2154.0
36.984,2153.0
36.985,2107.0
36.986,1975.0
36.987,1841.0
36.988,1837.0
36.989,1865.0
36.99,2012.0
36.991,2153.0
36.992,2141.0
36.993,2073.0
36.994,1906.0
36.995,1797.0
36.996,1816.0
36.997,1853.0
36.998,1990.0
36.999,2131.0
37.0,2096.0
37.001,2023.0
37.002,1858.0
37.003,1782.0
37.004,1824.0
37.005,1853.0
37.006,2000.0
37.007,2101.0
37.008,2066.0
37.009,1972.0
37.01,1827.0
37.011,1779.0
37.012,1808.0
37.013,1879.0
37.014,2044.0
37.015,2126.0
37.016,2083.0
37.017,1964.0
37.018,1812.0
37.019,1795.0
37.02,1848.0
37.021,1927.0
37.022,2093.0
37.023,2120.0
